student_id,roll_number,student_name,department,program,batch,section,academic_year,current_semester
S0278,241FA04278,Upadhriti Chanda,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0279,241FA04279,Hemangini Borde,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0280,241FA04280,Zansi Kohli,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0281,241FA04281,Manthan Naidu,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0282,241FA04282,Warda D’Alia,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0283,241FA04283,Aarav Raghavan,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0284,241FA04284,Widisha Sahota,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0285,241FA04285,Yauvani Parekh,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0286,241FA04286,Ansh Krishnan,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0287,241FA04287,Jack Purohit,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0288,241FA04288,Daksha Gola,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0289,241FA04289,Advaith Balakrishnan,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0290,241FA04290,Parth Shanker,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0291,241FA04291,Xavier Sinha,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0292,241FA04292,Yadavi Sridhar,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0293,241FA04293,Ekansh Datta,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0294,241FA04294,Deepa Divan,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0295,241FA04295,Zayyan Bahri,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0296,241FA04296,Chakrika Dora,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0297,241FA04297,Abdul Sawhney,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0298,241FA04298,Gopal Karan,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0299,241FA04299,Sachi Bir,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0300,241FA04300,Anusha Sarna,DEPT_CSE,B.Tech,2024,CSE-F,2026-27,5
S0301,241FA04301,Chameli Krishna,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0302,241FA04302,Nirja Singh,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0303,241FA04303,Dhriti Ganguly,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0304,241FA04304,Azaan Jayaraman,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0305,241FA04305,Chaitaly Raval,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0306,241FA04306,Eshana Gandhi,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0307,241FA04307,Victor Rajan,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0308,241FA04308,Gautami Yadav,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0309,241FA04309,Sarthak Mitter,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0310,241FA04310,Adya Palan,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0311,241FA04311,Xavier Gill,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0312,241FA04312,Baljiwan Hayre,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0313,241FA04313,Omkaar Sani,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0314,241FA04314,Sai Prashad,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0315,241FA04315,Daniel Mohanty,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0316,241FA04316,Yoshita Nazareth,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0317,241FA04317,Odika Kara,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0318,241FA04318,Yashawini Palla,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0319,241FA04319,Lopa Vora,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0320,241FA04320,Agastya Sama,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0321,241FA04321,Lila Patla,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0322,241FA04322,Krishna Parekh,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0323,241FA04323,Hredhaan Keer,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0324,241FA04324,Parth Swaminathan,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0325,241FA04325,Urvashi Dugar,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0326,241FA04326,Yochana Gupta,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0327,241FA04327,Azaan Chad,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0328,241FA04328,Jackson Kalla,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0329,241FA04329,Jatin Shankar,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0330,241FA04330,Zaitra Chaudhari,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0331,241FA04331,Wahab Nagi,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0332,241FA04332,Aarush Chatterjee,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0333,241FA04333,Harita Dora,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0334,241FA04334,Odika Chaudhary,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0335,241FA04335,Rayaan Sunder,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0336,241FA04336,Pratyush Dash,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0337,241FA04337,Hiral Khalsa,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0338,241FA04338,Sachi Shukla,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0339,241FA04339,Pallavi Deep,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0340,241FA04340,Ansh Sheth,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0341,241FA04341,Dev Sathe,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0342,241FA04342,Darsh Sen,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0343,241FA04343,Indali Chaudhari,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0344,241FA04344,Nikita Golla,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0345,241FA04345,Ekapad Kumer,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0346,241FA04346,Panini Chopra,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0347,241FA04347,Om Apte,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0348,241FA04348,Damyanti Kuruvilla,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0349,241FA04349,Harsh Kara,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0350,241FA04350,Faqid Roy,DEPT_CSE,B.Tech,2024,CSE-G,2026-27,5
S0351,241FA04351,Aishani Nagar,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0352,241FA04352,Deepa Kaur,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0353,241FA04353,Oni Kulkarni,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0354,241FA04354,Zayan Vyas,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0355,241FA04355,Bina Sachdev,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0356,241FA04356,Sarthak Sathe,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0357,241FA04357,Ishita Varughese,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0358,241FA04358,Alka Mukhopadhyay,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0359,241FA04359,Yatin Agarwal,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0360,241FA04360,Geetika Nadkarni,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0361,241FA04361,Gayathri Ravi,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0362,241FA04362,Triya Puri,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0363,241FA04363,Kashish Sani,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0364,241FA04364,Ekta Purohit,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0365,241FA04365,Akshay Parekh,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0366,241FA04366,Indali Krishnamurthy,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0367,241FA04367,Advaith Parsa,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0368,241FA04368,Unnati Basu,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0369,241FA04369,Chaitaly Zachariah,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0370,241FA04370,Jack Narayanan,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0371,241FA04371,Advika Rajagopalan,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0372,241FA04372,Aarini Agate,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0373,241FA04373,Tejas Bhardwaj,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0374,241FA04374,Veer Goda,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0375,241FA04375,Jeevika Zacharia,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0376,241FA04376,Harshil Yadav,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0377,241FA04377,Bimala Date,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0378,241FA04378,Omya Karnik,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0379,241FA04379,Ekalinga Cheema,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0380,241FA04380,Lipika Bansal,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0381,241FA04381,Ridhi Bajwa,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0382,241FA04382,Nilima Prabhakar,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0383,241FA04383,Ranveer Behl,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0384,241FA04384,Devika Doctor,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0385,241FA04385,Nitesh Ranganathan,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0386,241FA04386,Ekapad Setty,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0387,241FA04387,Vanya Sastry,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0388,241FA04388,Aadi Mani,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0389,241FA04389,Kabir Sani,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0390,241FA04390,Anamika Shere,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0391,241FA04391,Samesh Nagy,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0392,241FA04392,Chakrika Balasubramanian,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0393,241FA04393,Reyansh Shukla,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0394,241FA04394,Faraj Parsa,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0395,241FA04395,Falan Anne,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0396,241FA04396,George Malhotra,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0397,241FA04397,Robert Oak,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0398,241FA04398,Girik Mitter,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0399,241FA04399,Elijah Kar,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0400,241FA04400,Ijaya Devan,DEPT_CSE,B.Tech,2024,CSE-H,2026-27,5
S0401,241FA04401,Mason Hari,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0402,241FA04402,Jagdish Ramakrishnan,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0403,241FA04403,Urishilla Patil,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0404,241FA04404,Raghav Gokhale,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0405,241FA04405,Urvi Bhattacharyya,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0406,241FA04406,Bhavini Warrior,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0407,241FA04407,Hemani Kara,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0408,241FA04408,Urvi Bandi,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0409,241FA04409,Max Loyal,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0410,241FA04410,Maya Chauhan,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0411,241FA04411,Damyanti Dasgupta,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0412,241FA04412,Oeshi Bora,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0413,241FA04413,Diya Mander,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0414,241FA04414,Karan Batta,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0415,241FA04415,Bishakha Saran,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0416,241FA04416,Saksham Jain,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0417,241FA04417,Ayushman Murty,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0418,241FA04418,Ayaan Nagar,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0419,241FA04419,Zehaan Tara,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0420,241FA04420,Gaurika Zachariah,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0421,241FA04421,Brijesh Parmar,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0422,241FA04422,Vrinda Sanghvi,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0423,241FA04423,Hema Patil,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0424,241FA04424,Aachal Vohra,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0425,241FA04425,Neha Yogi,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0426,241FA04426,Ansh Sant,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0427,241FA04427,Charles Baral,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0428,241FA04428,Madhav Solanki,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0429,241FA04429,Jai Parekh,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0430,241FA04430,Aishani Dalal,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0431,241FA04431,Pahal Kar,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0432,241FA04432,Arunima Kala,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0433,241FA04433,Aditya Dara,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0434,241FA04434,Vaishnavi Panchal,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0435,241FA04435,Meera Deo,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0436,241FA04436,Charvi Gola,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0437,241FA04437,Raagini Mangat,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0438,241FA04438,Rajata Sankaran,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0439,241FA04439,Gaurav Ranganathan,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0440,241FA04440,Jhalak Kale,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0441,241FA04441,Adweta Nadig,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0442,241FA04442,Ganga Chakraborty,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0443,241FA04443,Amrita Grover,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0444,241FA04444,Triveni Goda,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0445,241FA04445,Umang More,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0446,241FA04446,Unnati Sha,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0447,241FA04447,Anusha Mannan,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0448,241FA04448,Chakradhar Majumdar,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0449,241FA04449,Gayathri Bhavsar,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0450,241FA04450,Yasti Sankar,DEPT_CSE,B.Tech,2024,CSE-I,2026-27,5
S0451,241FA04451,Omya Chand,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0452,241FA04452,Ati Dar,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0453,241FA04453,Kai Kota,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0454,241FA04454,Eesha Kara,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0455,241FA04455,Anamika Arya,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0456,241FA04456,Onkar Mahal,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0457,241FA04457,Arya Sharaf,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0458,241FA04458,Kabir Lata,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0459,241FA04459,Mitali Anand,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0460,241FA04460,Mahika Chander,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0461,241FA04461,Netra Amble,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0462,241FA04462,Ekaraj Bhakta,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0463,241FA04463,Brijesh Murthy,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0464,241FA04464,Anirudh Bail,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0465,241FA04465,Charan Badami,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0466,241FA04466,Sachi Behl,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0467,241FA04467,Nachiket Tailor,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0468,241FA04468,Theodore Barad,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0469,241FA04469,Sneha Bali,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0470,241FA04470,Balhaar Muni,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0471,241FA04471,Saumya Wadhwa,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0472,241FA04472,Osha Ratta,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0473,241FA04473,Henry Mody,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0474,241FA04474,William Parekh,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0475,241FA04475,Faris Ahluwalia,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0476,241FA04476,Ayush Korpal,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0477,241FA04477,Balvan Bawa,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0478,241FA04478,Abdul Jhaveri,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0479,241FA04479,Abhimanyu More,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0480,241FA04480,Madhavi Hegde,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0481,241FA04481,Gabriel Sankar,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0482,241FA04482,Guneet Nazareth,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0483,241FA04483,Pranav Konda,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0484,241FA04484,Finn Devi,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0485,241FA04485,Ria Basak,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0486,241FA04486,Mason Sengupta,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0487,241FA04487,Anmol Nori,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0488,241FA04488,Oscar Gara,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0489,241FA04489,Yashoda Bir,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0490,241FA04490,Ronith Swamy,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0491,241FA04491,Kabir Sur,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0492,241FA04492,Yauvani Saini,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0493,241FA04493,Jhalak Dar,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0494,241FA04494,Hitesh Master,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0495,241FA04495,Arin Rau,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0496,241FA04496,Harini Murthy,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0497,241FA04497,Dipta Bhalla,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0498,241FA04498,Megha Karpe,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0499,241FA04499,Gopal Rana,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
S0500,241FA04500,Oeshi Vasa,DEPT_CSE,B.Tech,2024,CSE-J,2026-27,5
